Month,Day,Year,Age,Wing,Weight,Culmen,Hallux,Tail,StandardTail,KeelFat,Crop,Species
10,11,1995,A,380.0,1040.0,26.4,30.9,212,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,11,1995,I,370.0,950.0,27.3,30.5,215,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,11,1995,I,415.0,1320.0,29.4,33.9,235,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,12,1995,I,215.0,180.0,14.1,12.7,132,199.18213660245183,2.184303350970018,0.23453982300884954,SS
10,12,1995,I,410.0,1280.0,27.9,32.7,229,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,12,1995,I,412.0,1310.0,26.1,31.1,251,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,12,1995,A,384.0,910.0,26.4,28.4,215,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,13,1995,I,404.0,1220.0,28.6,30.4,225,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,13,1995,I,375.0,920.0,23.8,28.8,210,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,13,1995,I,410.0,1135.0,26.4,32.4,267,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,14,1995,I,384.0,940.0,26.2,29.8,220,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,14,1995,I,385.0,920.0,25.0,32.2,238,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,14,1995,I,398.0,1280.0,28.0,32.4,248,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,15,1995,A,315.6374862183021,480.0,17.7,32.1,198,199.18213660245183,2.184303350970018,0.23453982300884954,CH
10,15,1995,I,425.0,1220.0,27.3,33.0,241,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,15,1995,I,401.0,1000.0,26.7,28.0,212,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,16,1995,I,387.0,1120.0,26.8,50.2,221,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,16,1995,I,376.0,925.0,26.0,30.8,233,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,17,1995,A,171.0,90.0,9.9,11.9,138,199.18213660245183,2.184303350970018,0.23453982300884954,SS
10,17,1995,A,420.0,1280.0,27.5,31.8,230,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,18,1995,I,385.0,985.0,27.5,30.8,223,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,18,1995,I,405.0,1350.0,28.3,32.6,226,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,18,1995,I,350.0,730.0,24.6,25.7,208,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,18,1995,I,388.0,890.0,27.8,31.2,231,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,18,1995,I,398.0,1020.0,26.5,31.1,217,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,20,1995,A,410.0,1000.0,27.1,30.6,230,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,23,1995,I,202.0,150.0,11.7,14.1,153,199.18213660245183,2.184303350970018,0.23453982300884954,SS
10,23,1995,I,204.0,180.0,11.5,12.4,186,199.18213660245183,2.184303350970018,0.23453982300884954,SS
11,2,1995,A,382.0,1020.0,26.5,29.4,225,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,2,1995,I,111.0,1340.0,26.85,31.9,226,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,20,1995,I,396.0,1300.0,27.3,30.5,214,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,21,1995,I,363.0,1015.0,25.5,30.1,242,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,2,1996,I,360.0,900.0,30.5,28.8,220,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,10,1996,I,390.0,1000.0,26.1,29.6,250,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,10,1996,I,195.0,150.0,12.3,14.6,178,199.18213660245183,2.184303350970018,0.23453982300884954,SS
10,10,1996,A,390.0,1050.0,24.8,32.5,220,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,10,1996,I,380.0,950.0,24.9,29.0,240,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,14,1996,I,225.0,350.0,12.6,26.0,215,199.18213660245183,2.184303350970018,0.23453982300884954,CH
10,17,1996,A,247.0,375.0,16.9,18.2,160,199.18213660245183,2.184303350970018,0.23453982300884954,CH
10,18,1996,A,415.0,1175.0,28.3,33.2,230,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,23,1996,I,354.0,980.0,25.8,29.3,220,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,24,1996,A,417.0,1260.0,29.0,32.8,234,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,24,1996,I,379.0,1050.0,25.9,31.3,226,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,25,1996,A,412.0,1330.0,29.2,32.2,218,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,27,1996,A,377.0,980.0,28.0,29.1,209,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,28,1996,I,372.0,920.0,25.3,30.0,228,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,30,1996,I,420.0,1540.0,29.9,35.5,235,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,30,1996,I,368.0,1060.0,25.5,26.9,223,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,1,1996,I,406.0,1420.0,29.9,32.0,245,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,7,1996,I,225.0,400.0,15.0,20.0,202,199.18213660245183,2.184303350970018,0.23453982300884954,CH
9,9,1997,I,392.0,1142.0,27.2,33.0,235,244.0,1.0,0.0,RT
9,9,1997,I,191.0,157.0,12.0,13.8,158,162.0,2.0,0.0,SS
9,10,1997,I,161.0,98.0,10.3,11.7,133,137.0,2.0,0.25,SS
9,10,1997,I,365.0,813.0,26.2,30.1,221,224.0,0.0,0.0,RT
9,11,1997,I,156.0,94.0,9.9,11.4,125,129.0,2.0,0.25,SS
9,12,1997,I,191.0,155.0,16.5,14.4,158,161.0,1.0,0.0,SS
9,14,1997,I,198.0,181.0,12.5,14.1,159,164.0,2.0,0.0,SS
9,14,1997,I,160.0,92.0,9.8,11.0,132,135.0,1.0,0.0,SS
9,17,1997,I,164.0,98.0,10.1,11.4,136,138.0,1.0,0.0,SS
9,17,1997,I,352.0,1024.0,26.6,30.3,216,225.0,0.0,0.0,RT
9,17,1997,I,265.0,464.0,19.2,24.1,225,229.0,0.0,0.0,CH
9,18,1997,I,163.0,100.0,10.4,11.2,137,139.0,1.0,0.25,SS
9,18,1997,I,193.0,186.0,12.8,14.0,155,159.0,2.0,0.25,SS
9,19,1997,I,190.0,164.0,11.9,14.5,155,160.0,1.0,0.0,SS
9,20,1997,I,165.0,98.0,10.1,11.4,138,142.0,1.0,0.0,SS
9,21,1997,I,162.0,772.0801781737193,21.801498335183123,26.410864745011082,130,199.18213660245183,1.0,0.25,SS
9,21,1997,A,198.0,158.0,12.1,14.5,154,160.0,1.0,0.0,SS
9,21,1997,I,370.0,1023.0,25.8,30.1,216,228.0,0.0,0.25,RT
9,23,1997,I,230.0,340.0,16.5,30.5,200,225.0,0.0,0.25,RT
9,23,1997,I,194.0,163.0,12.2,20.0,158,206.0,1.0,0.0,CH
9,23,1997,I,157.0,92.0,9.8,14.7,132,160.0,1.0,0.0,SS
9,23,1997,I,260.0,550.0,19.5,11.2,215,136.0,0.0,0.0,SS
9,24,1997,A,377.0,1119.0,25.4,23.9,226,224.0,1.0,1.0,CH
9,24,1997,I,364.0,917.0,26.0,29.6,216,225.0,0.0,0.0,RT
9,25,1997,I,367.0,946.0,26.7,28.9,221,232.0,1.0,0.0,RT
9,25,1997,I,233.0,337.0,15.7,31.9,196,225.0,0.0,0.5,RT
9,25,1997,I,336.0,742.0,23.4,18.8,221,205.0,0.0,0.0,CH
9,26,1997,I,259.0,439.0,18.8,15.2,218,171.0,0.0,0.0,SS
9,26,1997,I,199.0,187.0,12.2,24.2,157,221.0,1.0,0.5,CH
9,26,1997,I,165.0,92.0,9.7,14.6,135,162.0,1.0,0.0,SS
9,26,1997,I,370.0,1094.0,27.3,11.5,221,139.0,0.0,0.0,SS
9,26,1997,I,362.0,832.0,23.8,32.6,210,230.0,1.0,0.0,RT
9,30,1997,A,368.0,1244.0,21.801498335183123,26.410864745011082,220,199.18213660245183,2.184303350970018,0.23453982300884954,RT
9,30,1997,I,368.0,1244.0,26.7,30.2,220,228.0,1.0,0.0,RT
10,1,1997,I,367.0,974.0,25.2,29.6,221,240.0,0.0,0.0,RT
10,1,1997,I,400.0,1289.0,28.6,32.1,242,261.0,0.0,0.0,RT
10,1,1997,I,379.0,999.0,28.3,32.0,220,238.0,1.0,0.0,RT
10,1,1997,I,360.0,994.0,26.5,30.4,210,232.0,1.0,0.0,RT
10,1,1997,I,362.0,1004.0,27.0,31.4,221,240.0,1.0,0.0,RT
10,2,1997,I,378.0,1097.0,28.9,33.4,236,244.0,1.0,0.0,RT
10,2,1997,I,201.0,185.0,13.1,14.5,162,167.0,1.0,0.0,SS
10,6,1997,I,193.0,181.0,12.8,11.5,150,152.0,0.0,0.0,SS
10,6,1997,I,372.0,1092.0,27.2,31.8,235,239.0,1.0,0.0,RT
10,8,1997,I,369.0,1049.0,30.1,32.0,231,240.0,0.0,0.0,RT
10,8,1997,I,354.0,998.0,27.2,29.2,227,234.0,1.0,0.0,RT
10,9,1997,I,367.0,1091.0,31.8,34.2,238,249.0,0.0,0.0,RT
10,9,1997,I,349.0,987.0,29.0,31.1,225,237.0,0.0,0.0,RT
10,9,1997,I,375.0,1151.0,34.1,33.7,249,250.0,1.0,0.25,RT
10,9,1997,I,343.0,971.0,25.1,26.1,213,224.0,0.0,0.0,RT
10,9,1997,I,360.0,1159.0,32.9,34.0,240,252.0,1.0,0.0,RT
10,10,1997,I,395.0,1239.0,26.7,33.2,231,243.0,2.0,0.0,RT
10,10,1997,I,400.0,1216.0,28.5,32.1,227,239.0,2.0,0.0,RT
10,10,1997,A,170.0,177.0,12.3,14.4,155,165.0,2.0,0.0,SS
10,13,1997,I,268.0,469.0,20.0,24.9,227,232.0,1.0,0.0,CH
10,14,1997,I,369.0,1039.0,26.9,29.5,223,245.0,2.0,0.0,RT
10,14,1997,I,365.0,1079.0,25.2,30.0,228,239.0,0.0,0.0,RT
10,16,1997,A,375.0,1159.0,33.8,32.7,242,252.0,0.0,0.0,RT
10,17,1997,I,230.0,162.0,12.3,13.8,149,153.0,0.0,0.0,SS
10,17,1997,A,213.0,339.0,23.5,13.8,184,181.0,1.0,0.0,CH
10,20,1997,A,382.0,1403.0,34.9,34.7,247,259.0,1.0,1.0,RT
10,20,1997,I,168.0,175.0,12.9,14.0,158,167.0,2.0,0.0,SS
10,20,1997,A,478.0,1473.0,39.2,44.7,267,272.0,2.0,0.5,RT
10,20,1997,I,469.0,1001.0,29.9,43.2,257,269.0,0.0,0.0,RT
10,21,1997,I,172.0,98.0,8.7,10.9,148,148.0,0.0,0.0,SS
10,21,1997,I,373.0,914.0,25.9,30.4,221,251.0,1.0,0.5,RT
10,23,1997,A,386.0,1059.0,25.5,30.5,214,227.0,1.0,0.5,RT
10,23,1997,I,384.0,1147.0,29.0,35.0,229,236.0,2.184303350970018,0.23453982300884954,RT
10,31,1997,I,351.0,949.0,26.8,29.7,213,216.0,0.0,0.0,RT
10,31,1997,I,168.0,102.0,9.6,11.9,138,136.0,1.0,0.0,SS
11,1,1997,I,363.0,973.0,24.8,27.3,213,220.0,1.0,0.75,RT
11,1,1997,I,199.0,196.0,12.4,15.2,158,163.0,2.0,0.23453982300884954,SS
11,3,1997,I,235.0,327.0,16.5,20.3,193,196.0,1.0,0.0,CH
11,3,1997,A,374.0,1064.0,26.0,32.1,201,210.0,1.0,0.5,RT
11,3,1997,I,369.0,749.0,24.0,26.8,216,224.0,0.0,0.0,RT
11,6,1997,I,202.0,201.0,11.7,14.9,165,166.0,2.0,0.0,SS
11,7,1997,I,202.0,180.0,12.4,14.1,160,164.0,2.0,0.0,SS
11,10,1997,I,374.0,1213.0,24.9,28.0,244,218.0,2.0,0.0,RT
11,11,1997,I,389.0,1200.0,28.2,30.8,230,240.0,1.0,0.0,RT
11,15,1997,I,379.0,1040.0,25.3,29.4,227,234.0,0.0,0.0,RT
11,18,1997,I,170.0,113.0,10.6,11.1,139,141.0,1.0,0.0,SS
9,20,1998,I,373.0,919.0,24.2,28.5,233,199.18213660245183,2.184303350970018,0.23453982300884954,RT
9,21,1998,I,403.0,1487.0,26.0,32.5,240,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,1,1998,I,400.0,1254.0,25.2,30.0,237,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,8,1998,A,205.0,156.0,10.8,14.1,144,199.18213660245183,2.184303350970018,0.23453982300884954,SS
10,8,1998,I,405.0,1189.0,27.7,31.3,210,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,8,1998,I,382.0,979.0,24.8,27.9,225,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,9,1998,A,165.0,96.0,10.7,11.4,125,199.18213660245183,2.184303350970018,0.23453982300884954,SS
10,9,1998,I,407.0,1339.0,27.3,33.4,246,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,9,1998,I,403.0,1199.0,28.8,31.0,225,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,10,1998,I,406.0,1344.0,27.9,33.1,230,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,10,1998,I,381.0,969.0,26.1,31.1,220,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,12,1998,I,395.0,1039.0,26.0,29.7,230,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,12,1998,I,410.0,1054.0,28.5,31.5,233,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,12,1998,A,243.0,334.0,17.5,19.2,196,199.18213660245183,2.184303350970018,0.23453982300884954,CH
10,14,1998,I,170.0,101.0,9.8,11.0,135,199.18213660245183,2.184303350970018,0.23453982300884954,SS
10,15,1998,A,210.0,181.0,12.2,15.0,170,199.18213660245183,2.184303350970018,0.23453982300884954,SS
10,21,1998,A,425.0,1449.0,30.3,33.0,232,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,22,1998,I,402.0,985.0,26.6,29.8,234,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,26,1998,A,480.0,1598.0,34.2,35.4,239,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,26,1998,I,412.0,992.0,30.1,31.5,230,199.18213660245183,2.184303350970018,0.23453982300884954,RT
10,29,1998,I,260.0,569.0,19.1,24.0,227,199.18213660245183,2.184303350970018,0.23453982300884954,CH
11,2,1998,A,381.0,1354.0,28.2,32.0,213,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,3,1998,A,392.0,969.0,25.9,29.0,207,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,4,1998,I,382.0,1080.0,25.3,31.0,214,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,4,1998,A,196.0,185.0,12.5,14.0,146,199.18213660245183,2.184303350970018,0.23453982300884954,SS
11,9,1998,A,391.0,1097.0,27.9,32.8,217,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,11,1998,A,397.0,1439.0,28.8,31.4,216,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,11,1998,I,361.0,772.0801781737193,24.4,27.9,214,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,11,1998,I,376.0,1019.0,25.8,29.5,216,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,12,1998,A,410.0,1239.0,29.5,31.8,222,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,18,1998,I,381.0,1399.0,27.6,31.3,288,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,19,1998,I,396.0,1169.0,27.5,25.2,238,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,20,1998,I,383.0,1164.0,27.0,29.9,199,199.18213660245183,2.184303350970018,0.23453982300884954,RT
11,20,1998,I,203.0,176.0,11.5,14.7,161,199.18213660245183,2.184303350970018,0.23453982300884954,SS
9,5,1999,I,271.0,772.0801781737193,27.4,33.0,235,236.0,2.0,0.0,RT
9,7,1999,I,255.0,429.0,19.0,22.9,208,216.0,2.184303350970018,0.23453982300884954,CH
9,10,1999,I,196.0,160.0,12.3,14.7,137,136.0,4.0,1.0,SS
9,13,1999,I,168.0,105.0,10.2,11.0,143,139.0,2.0,0.0,SS
9,14,1999,I,392.0,890.0,24.1,29.2,219,200.0,0.0,1.0,RT
9,16,1999,I,163.0,100.0,9.7,11.6,128,115.0,2.0,1.0,SS
9,18,1999,I,205.0,772.0801781737193,13.7,15.0,161,164.0,2.184303350970018,0.23453982300884954,SS
9,18,1999,I,395.0,1215.0,28.3,33.0,236,240.0,2.0,1.0,RT
9,18,1999,I,163.0,100.0,9.9,11.3,131,137.0,3.0,3.0,SS
9,18,1999,I,370.0,1030.0,27.6,31.4,225,227.0,2.0,0.0,RT
9,20,1999,A,225.0,340.0,15.7,19.4,190,198.0,2.0,1.0,CH
9,21,1999,I,197.0,165.0,11.9,9.6,150,152.0,1.0,0.0,SS
9,21,1999,I,376.0,985.0,26.4,30.3,223,219.0,1.0,0.0,RT
9,22,1999,I,372.0,975.0,26.5,31.6,225,220.0,1.0,0.5,RT
9,23,1999,I,391.0,1165.0,28.2,32.4,241,241.0,1.0,1.0,RT
9,24,1999,I,165.0,95.0,9.7,11.2,136,138.0,1.0,1.0,SS
9,24,1999,I,364.0,1044.0,23.5,29.0,210,222.0,1.0,1.0,RT
9,25,1999,A,202.0,180.0,12.9,15.0,160,158.0,3.0,0.0,SS
9,25,1999,I,163.0,125.0,9.7,10.9,135,131.0,2.0,1.0,SS
9,25,1999,I,381.0,1080.0,21.801498335183123,32.3,223,216.0,2.184303350970018,0.23453982300884954,RT
9,25,1999,I,375.0,890.0,24.6,28.0,219,216.0,2.184303350970018,0.23453982300884954,RT
9,26,1999,I,392.0,1105.0,26.4,33.6,229,225.0,2.184303350970018,0.23453982300884954,RT
9,29,1999,A,398.0,1310.0,28.3,35.2,211,217.0,2.0,0.0,RT
9,30,1999,I,371.0,895.0,26.8,31.0,204,206.0,1.0,0.0,RT
9,30,1999,A,367.0,1060.0,26.8,31.0,204,206.0,3.0,1.0,RT
9,30,1999,A,193.0,165.0,13.2,14.6,146,156.0,1.0,0.0,SS
10,2,1999,A,375.0,960.0,28.9,29.3,214,202.0,2.184303350970018,0.23453982300884954,RT
10,4,1999,I,408.0,1270.0,29.4,33.0,236,231.0,1.0,1.0,RT
10,4,1999,A,252.0,540.0,20.0,28.8,185,211.0,1.0,1.0,CH
10,5,1999,A,237.0,365.0,17.3,19.9,195,191.0,3.0,0.23453982300884954,CH
10,5,1999,I,399.0,1170.0,28.3,29.9,247,236.0,0.0,3.0,RT
10,6,1999,A,268.0,590.0,20.0,19.9,215,206.0,2.0,0.5,CH
10,7,1999,I,388.0,1225.0,29.0,31.5,227,219.0,3.0,0.0,RT
10,8,1999,A,200.0,175.0,12.3,15.6,155,152.0,3.0,0.5,SS
10,11,1999,I,192.0,170.0,12.4,15.5,159,150.0,4.0,0.5,SS
10,11,1999,A,167.0,100.0,10.0,11.3,132,131.0,4.0,0.25,SS
10,11,1999,I,370.0,1060.0,26.6,31.9,225,220.0,2.0,0.0,RT
10,11,1999,A,162.0,110.0,10.0,11.8,130,131.0,3.0,1.0,SS
10,12,1999,I,363.0,850.0,25.5,30.0,220,216.0,0.0,0.0,RT
10,12,1999,I,371.0,1145.0,25.5,10.3,215,214.0,2.0,1.0,RT
10,13,1999,A,199.0,165.0,12.5,15.7,161,155.0,4.0,1.0,SS
10,14,1999,I,386.0,1090.0,26.1,28.2,226,225.0,2.0,0.5,RT
10,14,1999,I,400.0,1345.0,32.6,33.9,227,233.0,3.0,0.25,RT
10,14,1999,I,390.0,1050.0,26.6,29.0,236,232.0,1.0,1.0,RT
10,14,1999,A,199.0,200.0,12.5,14.9,169,156.0,3.0,1.0,SS
10,14,1999,A,254.0,505.0,19.6,24.0,212,209.0,3.0,0.25,CH
10,15,1999,A,382.0,1040.0,27.1,30.8,210,203.0,1.0,0.0,RT
10,15,1999,A,196.0,155.0,12.7,14.3,164,154.0,4.0,0.0,SS
10,15,1999,I,354.0,965.0,26.2,28.5,226,222.0,2.0,0.0,RT
10,15,1999,I,403.0,1105.0,28.9,33.2,242,236.0,1.0,0.0,RT
10,15,1999,I,194.0,155.0,12.6,13.7,153,149.0,0.0,4.0,SS
10,15,1999,I,375.0,1045.0,27.2,30.0,221,214.0,2.0,1.0,RT
10,15,1999,I,369.0,900.0,24.4,27.3,220,212.0,2.0,0.0,RT
10,15,1999,I,368.0,1015.0,25.7,30.3,219,216.0,2.0,0.0,RT
10,16,1999,A,393.0,1385.0,27.9,32.6,225,222.0,2.0,0.0,RT
10,20,1999,I,370.0,1165.0,26.0,31.5,221,212.0,2.0,0.25,RT
10,20,1999,I,378.0,905.0,28.0,32.3,215,216.0,0.0,0.0,RT
10,21,1999,I,369.0,985.0,26.0,31.1,223,228.0,2.0,0.0,RT
10,21,1999,I,364.0,800.0,25.5,28.6,219,211.0,2.0,0.0,RT
10,22,1999,I,387.0,995.0,26.9,31.4,235,226.0,2.0,0.0,RT
10,23,1999,A,410.0,1460.0,29.4,33.6,216,221.0,2.0,1.0,RT
10,23,1999,I,194.0,165.0,11.9,14.1,151,158.0,3.0,0.0,SS
10,25,1999,A,410.0,1585.0,30.6,39.8,130,251.0,3.0,0.0,RT
10,27,1999,A,194.0,185.0,13.1,15.5,154,163.0,1.0,0.0,SS
10,27,1999,I,373.0,920.0,25.0,28.3,223,226.0,2.0,0.0,RT
11,1,1999,I,390.0,1460.0,29.3,35.6,221,234.0,1.0,0.5,RT
11,2,1999,A,404.0,1315.0,30.0,32.5,220,245.0,1.0,0.0,RT
11,2,1999,I,375.0,1019.0,26.0,29.9,186,205.0,0.0,1.0,RT
11,3,1999,I,395.0,1215.0,29.7,31.3,217,223.0,2.0,0.0,RT
11,3,1999,I,379.0,1005.0,27.8,31.4,209,224.0,1.0,0.0,RT
11,4,1999,I,382.0,1350.0,27.9,29.9,215,217.0,2.0,0.0,RT
11,4,1999,I,404.0,1145.0,27.7,31.8,214,226.0,1.0,0.0,RT
11,5,1999,A,205.0,175.0,12.25,15.5,169,164.0,4.0,0.0,SS
11,5,1999,A,377.0,1010.0,25.4,29.0,207,214.0,0.0,0.5,RT
11,6,1999,I,184.0,155.0,12.0,14.9,153,157.0,3.0,0.0,SS
11,8,1999,I,390.0,1120.0,26.6,30.0,210,225.0,1.0,0.5,RT
11,9,1999,A,404.0,280.0,28.2,31.55,224,226.0,3.0,0.0,RT
11,10,1999,I,351.0,775.0,25.4,29.3,200,215.0,1.0,0.0,RT
11,10,1999,I,394.0,1210.0,29.4,31.7,207,227.0,2.0,0.0,RT
11,10,1999,A,175.0,107.0,10.0,11.4,137,146.0,1.0,0.0,SS
11,12,1999,A,372.0,909.0,24.4,25.4,212,216.0,2.0,0.25,RT
11,13,1999,I,169.0,95.0,10.0,11.85,132,144.0,2.0,0.0,SS
11,13,1999,I,376.0,1145.0,25.1,31.55,226,234.0,2.0,0.75,RT
11,13,1999,I,399.0,1150.0,27.2,29.55,232,243.0,2.0,0.0,RT
11,17,1999,I,399.0,1560.0,30.0,33.85,228,232.0,3.0,1.0,RT
11,19,1999,I,357.0,940.0,23.6,28.35,205,212.0,3.0,0.0,RT
9,7,2000,I,195.0,145.0,11.7,14.6,155,160.0,4.0,0.0,SS
9,7,2000,I,400.0,1089.0,27.3,33.1,228,238.0,1.0,0.5,RT
9,9,2000,I,382.0,1194.0,29.4,33.8,237,234.0,1.0,0.0,RT
9,9,2000,I,161.0,95.0,10.1,11.3,135,129.0,4.0,0.0,SS
9,13,2000,I,390.0,1015.0,28.0,30.1,230,220.0,2.0,0.0,RT
9,13,2000,I,379.0,975.0,24.1,29.1,219,227.0,2.0,0.0,RT
9,13,2000,I,376.0,1035.0,26.8,30.5,223,234.0,2.0,5.0,RT
9,13,2000,A,331.0,1055.0,27.0,30.4,210,223.0,2.0,1.0,RT
9,13,2000,I,371.0,945.0,26.1,30.2,222,226.0,1.0,0.0,RT
9,14,2000,I,160.0,90.0,11.0,11.8,124,129.0,3.0,0.5,SS
9,15,2000,I,361.0,785.0,25.2,28.7,201,211.0,1.0,0.5,RT
9,16,2000,A,268.0,56.0,19.3,26.1,206,223.0,3.0,0.25,CH
9,18,2000,I,394.0,1220.0,30.3,34.5,234,234.0,1.0,0.0,RT
9,18,2000,A,191.0,175.0,13.0,15.3,149,154.0,4.0,0.5,SS
9,18,2000,A,358.0,1025.0,27.4,29.0,204,201.0,1.0,1.0,RT
9,18,2000,I,380.0,1000.0,26.9,29.0,204,217.0,3.0,1.0,RT
9,21,2000,A,188.0,175.0,12.1,14.2,154,150.0,4.0,0.0,SS
9,21,2000,I,397.0,1210.0,28.3,34.0,224,219.0,2.0,0.5,RT
9,21,2000,A,196.0,180.0,13.1,13.9,150,160.0,4.0,1.0,SS
9,21,2000,A,190.0,175.0,12.8,14.6,147,149.0,4.0,0.25,SS
9,22,2000,I,161.0,90.0,9.8,11.1,130,136.0,3.0,0.5,SS
9,25,2000,A,145.0,320.0,16.5,20.5,180,196.0,1.0,0.25,CH
9,25,2000,I,392.0,1185.0,28.5,33.0,229,234.0,2.0,0.0,RT
9,25,2000,I,190.0,772.0801781737193,11.9,14.6,153,160.0,2.0,0.5,SS
9,25,2000,I,230.0,350.0,16.4,21.3,187,206.0,2.0,1.0,CH
9,25,2000,A,406.0,772.0801781737193,27.0,31.1,222,224.0,2.0,0.5,RT
9,26,2000,I,363.0,950.0,24.6,30.3,214,219.0,2.0,0.0,RT
9,26,2000,I,162.0,85.0,10.1,11.4,132,137.0,2.0,0.0,SS
9,26,2000,I,374.0,895.0,26.4,30.8,219,227.0,2.0,0.0,RT
9,26,2000,I,412.0,1150.0,27.8,33.2,230,240.0,1.0,0.25,RT
9,26,2000,I,272.0,565.0,20.7,24.0,219,240.0,2.0,0.0,CH
9,26,2000,I,388.0,950.0,26.5,32.2,230,235.0,2.0,0.0,RT
9,27,2000,I,371.0,990.0,26.9,29.7,217,221.0,2.0,0.0,RT
9,27,2000,I,225.0,325.0,15.8,18.7,179,187.0,2.0,0.5,CH
9,27,2000,I,391.0,1120.0,29.0,33.9,225,236.0,2.0,0.25,RT
9,28,2000,I,163.0,90.0,9.8,11.5,123,131.0,3.0,0.5,SS
9,29,2000,I,410.0,1120.0,28.5,33.6,229,237.0,2.0,0.5,RT
9,29,2000,I,368.0,820.0,25.2,28.7,215,205.0,2.0,0.0,RT
9,29,2000,I,410.0,1200.0,26.7,29.4,247,255.0,2.0,0.0,RT
9,29,2000,A,425.0,1120.0,29.4,33.3,222,227.0,2.0,0.0,RT
9,30,2000,I,368.0,1120.0,24.7,30.8,220,224.0,2.0,1.0,RT
9,30,2000,I,392.0,1220.0,27.3,34.1,234,237.0,1.0,0.0,RT
10,1,2000,I,250.0,470.0,18.9,25.3,192,195.0,1.0,0.0,SS
10,1,2000,I,418.0,1310.0,29.1,31.9,248,255.0,2.0,0.5,RT
10,2,2000,I,370.0,920.0,26.8,29.7,221,223.0,3.0,0.0,RT
10,3,2000,A,170.0,100.0,10.9,12.2,132,136.0,2.0,0.5,SS
10,3,2000,A,203.0,180.0,13.2,15.6,162,164.0,3.0,1.0,SS
10,4,2000,A,370.0,955.0,26.5,30.5,218,223.0,2.0,0.0,RT
10,4,2000,A,408.0,1225.0,28.8,32.7,225,225.0,2.0,0.0,RT
